2,   657
2,   657
2,   657
2,   657
2,   658
2,   658
2,   657
2,   657
2,   656
2,   656
2,   657
2,   657
2,   655
2,   656
2,   657
2,   656
2,   656
2,   658
2,   656
2,   657
2,   657
2,   658
2,   657
2,   658
2,   658
2,   658
2,   658
2,   657
2,   657
2,   657
2,   657
2,   656
2,   656
2,   657
2,   657
2,   657
2,   657
2,   657
2,   658
2,   658
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   658
2,   658
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   658
2,   657
2,   657
2,   657
2,   657
2,   657
2,   658
2,   657
2,   657
2,   657
2,   657
2,   656
2,   657
2,   657
2,   657
1,  0.02,26.91,  120
2,   658
2,   658
2,   658
2,   658
2,   657
2,   657
2,   657
2,   657
2,   657
2,   656
2,   656
2,   656
2,   657
2,   658
2,   657
2,   657
2,   657
2,   658
2,   657
2,   657
2,   656
2,   656
2,   656
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   658
2,   657
2,   658
2,   657
2,   657
2,   657
2,   657
2,   658
2,   657
2,   657
2,   657
2,   657
2,   656
2,   656
2,   656
2,   657
2,   657
2,   657
2,   657
2,   658
2,   657
2,   658
2,   657
2,   658
2,   658
2,   657
2,   656
2,   657
2,   657
2,   657
2,   657
2,   658
2,   657
2,   657
2,   657
2,   659
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   658
2,   657
2,   658
2,   658
2,   658
2,   657
2,   658
2,   658
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   659
2,   657
2,   658
2,   657
2,   657
2,   658
2,   657
2,   657
2,   657
2,   657
2,   656
2,   657
2,   657
2,   656
2,   656
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   656
2,   657
2,   657
2,   656
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   656
2,   657
2,   657
2,   657
2,   658
2,   658
2,   656
2,   658
2,   658
2,   657
2,   658
2,   657
2,   658
2,   658
2,   658
2,   658
2,   658
2,   658
2,   658
2,   658
2,   658
2,   657
2,   657
2,   655
2,   657
2,   657
2,   658
2,   657
2,   658
2,   658
2,   657
2,   658
2,   658
2,   658
2,   658
2,   658
2,   658
2,   657
2,   657
2,   658
2,   658
2,   658
2,   658
2,   657
2,   657
2,   656
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   656
2,   657
2,   658
2,   658
2,   658
2,   657
2,   658
2,   657
2,   657
2,   658
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   656
2,   656
2,   657
2,   656
2,   657
2,   657
2,   657
2,   656
2,   657
2,   658
2,   657
2,   657
2,   657
2,   657
2,   656
2,   656
2,   656
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   656
2,   657
2,   657
2,   657
2,   657
2,   658
2,   657
2,   657
2,   658
2,   657
2,   657
2,   658
2,   657
2,   659
2,   658
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   656
2,   656
2,   656
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   658
2,   657
2,   658
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   658
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   658
2,   658
2,   658
2,   657
2,   656
2,   656
2,   657
2,   656
2,   656
2,   657
2,   658
2,   656
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   656
2,   656
2,   656
2,   656
2,   656
2,   656
2,   656
2,   657
2,   656
2,   656
2,   657
2,   656
2,   656
2,   656
2,   656
2,   656
2,   657
2,   656
2,   657
2,   657
2,   657
2,   657
2,   657
2,   658
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   658
2,   657
2,   657
2,   658
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   655
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   657
2,   656
2,   656
2,   656
2,   656
2,   656
